render_count,file_size_bytes
8,20213731
6,7045994
12,228469296
6,13274687
12,10299986
8,6791006
8,37446846
12,16466848
8,11868082
8,6098374
12,16794212
12,9062740
12,9540963
8,9480639
8,13988909
12,16088429
8,6083794
8,45486185
6,83207932
6,5558949
8,6501845
6,8510520
6,6441807
6,4965221
12,26071207
12,16565481
8,6100177
8,7843776
12,45721777
12,120776377
8,88947426
12,11360842
6,34417294
12,10171657
6,92496796
6,7779286
8,7887283
6,8788569
8,5398131
8,13744449
8,9898846
6,23944638
12,12879636
8,7051598
6,18473522
6,6707734
6,8810916
8,14434086
12,14364629
6,8599240
6,15011312
12,11564804
12,10485107
8,31939968
6,41209142
6,5352021
12,10909444
8,14235974
6,80758100
12,44857410
8,26035705
8,8705865
8,11197905
8,20633943
8,13476065
12,10311780
6,73045236
12,24575294
12,50161642
12,415365845
8,6722951
6,7365275
12,11024543
6,4773055
6,302619971
8,249029922
12,32757292
12,8006993
6,107582198
6,52046446
8,104765985
12,14284541
8,34518971
12,18036051
8,28031643
6,6883347
8,17819039
8,15998847
12,13223353
8,15309352
8,9940435
12,29619993
8,27435390
8,13888730
8,7673111
6,18538394
12,16410107
12,23128635
12,58769081
8,6713987
8,5691185
8,5442862
6,8901300
12,108062232
12,8308660
12,8871294
12,13723310
6,126952666
6,43299173
12,27945530
12,7741938
8,23555283
12,83118448
6,6563463
8,28028393
12,63111229
12,22108715
6,28552759
6,10689502
8,13465431
12,9873149
8,84283348
6,148970624
8,8230542
6,10981962
8,5401044
12,171827657
8,11870464
12,12960961
8,70106351
6,48215907
8,15317530
8,42573885
6,7994075
12,69932166
8,41136439
12,7977405
6,127880043
12,20602190
12,15285926
6,7566555
8,11125439
6,12233984
6,36047781
12,9545160
12,14820301
6,79616595
12,9330494
6,31981121
6,8176603
6,7063987
12,18509455
6,9354048
6,19254903
12,10472098
12,12963321
8,9057122
8,648131268
12,8575473
8,10706416
12,10237676
8,32393121
6,5961656
12,166309964
6,16682766
8,122770210
6,12788574
12,11026633
8,29774156
6,277112715
8,17091556
12,10953050
6,15582875
12,16405405
8,15225571
8,16590316
8,4608304
8,16799212
8,8604930
8,12753792
6,91934246
12,10317571
8,17577776
8,19398989
8,12480808
6,8846251
6,75174082
12,11262090
6,9188832
12,95808053
6,23537334
6,79637151
12,159110339
8,5985783
6,5346497
8,137277497
8,135341685
8,10386639
8,5956784
6,27297046
8,7523508
12,10504374
6,4391813
8,183692746
8,8224180
6,6881820
6,5421221
12,115972326
12,8419133
6,40565475
6,4816349
6,44817057
6,4548052
12,9919720
12,12748715
6,10403340
8,21518950
8,7235605
12,15359119
12,10652527
6,7125995
6,8141099
8,8670785
12,13952778
8,23055560
12,9561964
8,47219819
8,15654526
12,11124501
6,5540757
12,18619339
12,8908114
6,118012998
12,13405704
6,7156517
8,45973759
12,24140586
8,34876030
6,6895413
6,7851318
6,7619815
8,114410210
12,10237321
6,6779021
12,37510612
12,12951448
12,129397456
12,13273566
8,11409413
12,17050483
6,7032660
6,8059554
8,67063864
12,28101855
12,25986764
8,8433067
8,12307070
6,114863217
8,6997524
8,38156433
6,45364203
6,61674258
6,4762381
8,52164026
6,4451758
12,20816547
6,30457323
12,17890739
8,10911875
6,96578769
6,255655420
12,32018554
8,11362938
6,4967923
12,119001434
12,8909247
12,35198591
8,56733958
8,9902475
12,16365869
12,9329387
8,44442471
12,13717999
12,16400483
8,17794266
12,198280037
6,53103780
6,11118389
12,10630497
8,19730084
12,11916055
8,65959337
12,25375724
6,7850345
6,5467269
6,68983773
6,21908861
12,15762242
8,9600839
12,10665144
12,8232758
6,4369486
8,7664761
12,13908150
12,6687884
12,24192288
6,12623095
6,12257298
6,122898819
12,11549805
12,10275699
12,13699844
12,10769438
6,17297796
6,97125860
8,15072602
8,253700304
6,144140269
6,4627253
12,29725883
8,12932984
8,40301434
12,148541146
8,18805022
6,9737857
6,3763859
6,5709640
6,4774341
12,10037837
12,12982862
8,19784375
6,13087311
6,9315021
6,30073659
12,23250203
12,48535045
8,5955079
6,9507340
8,8634455
8,7750110
6,5651626
8,9684782
6,55151946
8,55484200
12,11987089
8,6887109
6,14538050
6,738319767
6,9985966
6,10022744
6,4812714
8,19005899
8,5869146
8,26557829
6,119072005
12,38361979
8,17590706
12,16017071
6,45867488
8,42549256
8,10763674
6,4692087
8,41523773
8,240743056
12,16224283
12,9060278
6,158452480
6,6632805
6,20201694
6,7477747
12,10905289
8,115520161
6,4730401
6,22728383
12,7050606
6,19058335
6,30828588
12,11536823
6,52685949
12,15973678
12,30364669
8,44154735
12,10975551
6,6536753
12,41626328
12,91016507
6,11348603
8,82168611
6,18664318
12,7747004
8,32725619
8,18578385
12,17502874
6,161782096
12,26801104
6,91289664
8,37758888
6,25989789
8,57866834
6,6192224
12,29343966
12,14123710
6,7948071
8,58377208
12,14856136
12,26038277
8,49975413
8,6858294
6,7587120
12,8693046
8,56315835
8,7020049
12,169444765
8,166308464
6,9178377
6,13272772
8,12653288
12,7927025
12,128907698
8,48561332
6,9975311
12,255618020
12,9859483
6,17609623
12,9453318
12,21954021
8,14472113
12,13036265
8,24174046
6,4238905
12,7608455
6,12976162
8,8123011
6,5740141
8,17333783
6,4732171
6,9131261
6,25435749
6,7415413
6,3715581
6,5165085
6,5800972
12,8928351
12,17222867
6,4390193
6,10937962
8,64124362
6,6632443
8,5993796
6,7473152
12,157911970
6,11646580
8,24719020
12,24065491
8,114597475
8,9370236
12,10935243
8,19087010
12,16372648
8,9145080
12,56825790
12,13861963
12,49278484
12,54054802
12,33653084
6,7233487
6,19187517
8,9178533
6,115137528
6,224855699
8,7536849
8,14071337
12,136524046
12,13854012
8,53042628
6,3932891
6,177797551
8,31285509
12,11901562
6,6153669
12,13538878
12,37280252
6,7918783
12,8237598
12,8736594
8,6487107
6,17347897
8,18892009
8,4838255
8,60514284
8,37857753
12,22390310
8,16285886
8,7553914
12,13388653
6,105320862
8,6101071
6,7364550
8,9958322
6,9261997
6,24909459
6,7331883
12,356317078
8,13456852
6,18957836
6,60415864
12,21681262
8,29133302
12,8438732
6,23284782
12,13272064
8,6884650
6,12708444
6,19402478
6,115553391
12,21848185
6,6707437
12,134307515
12,78733987
8,12048616
12,12733276
6,8299814
8,13378118
6,25215236
6,247085088
12,10509491
6,18942846
8,6392163
12,221745389
6,12582666
6,81516537
8,7298132
6,8527298
8,8391059
8,15056261
6,4392258
12,9588730
8,7973932
8,20197246
6,6474281
8,9440493
12,24829016
12,14530197
6,5692273
8,20300009
6,11810159
8,13248871
8,88650541
6,107300424
12,8000610
8,7650456
6,58094399
12,19754243
12,8132200
12,22707831
12,249665330
6,9383749
12,43805206
8,20100501
12,8586638
8,34249634
12,17366377
8,12038571
6,29306937
6,19760408
8,9351514
8,11106123
6,6388410
6,76150442
6,6158859
8,67963110
6,4427618
6,122131356
6,37660401
8,13603721
8,9279993
8,81512108
8,19401905
6,6251314
8,57996134
6,8213963
12,31721385
12,19323765
12,33635603
12,10249716
6,97096510
8,124707436
8,8829748
6,6735345
8,14344462
8,92516339
8,11228930
6,138899204
8,16796918
8,208901354
12,10065502
6,6772682
12,35071145
12,14406159
12,11224778
8,23775826
6,7296758
12,99016826
6,344527031
12,103884897
8,6429478
12,28917293
12,137009751
6,28030920
6,5966157
8,23998749
12,18719504
8,12637919
12,6821820
12,15141972
8,11648561
6,36764428
8,30225864
6,5975899
6,37529635
12,10728809
6,39296787
8,45524662
6,32545487
8,11447608
6,5672357
12,58146303
8,13602805
6,25866613
12,7493913
12,260534865
8,10084628
12,31435323
8,8252798
12,108012148
6,4597150
8,14725953
8,8115615
12,17536025
12,35924916
6,41317295
8,11134864
8,13236188
6,12049918
12,15898829
8,10929509
8,7005497
12,11159545
12,27303270
8,44298983
6,8659910
8,6620252
12,19908342
8,6288264
6,13037660
8,59773999
12,10851908
6,179622186
8,33843831
12,105178772
8,17048938
8,6200838
12,9360931
8,17332033
6,7475841
8,7938667
6,96288247
8,7222487
6,8006595
6,73884862
8,10171240
8,5541244
8,76861485
6,5135283
8,11255750
12,74743696
8,6185009
8,11719345
6,9540336
8,20145195
6,5570268
12,23695723
6,15956881
6,4180210
12,14261643
6,15502804
8,7248338
12,73077398
12,12745568
12,29949323
6,24055263
12,635948464
12,10633826
8,8125073
8,12265216
12,10186571
8,10170223
8,10731738
6,5104333
12,8547391
8,11482294
6,5886962
6,9233895
6,5746829
12,17303038
8,10646674
12,11592466
8,15810180
12,8002981
12,33739935
6,5116002
12,68293480
12,90496859
8,9569426
12,17195989
8,27523964
12,14150255
12,9889001
6,14753182
8,39467529
8,10657239
8,8484178
12,101023701
6,21961461
12,20999017
8,87824380
8,17127873
12,8042241
12,8475160
6,4659736
12,7548231
6,9580318
12,58118584
8,5575722
12,9072264
6,4263435
8,13284799
12,8174013
12,10926773
6,87700740
6,7447544
6,124485487
6,6545361
12,14409274
12,201107364
8,9665431
6,6287397
12,10820080
12,12008458
12,10046519
6,8369026
6,53752604
8,6305748
6,35416369
8,9101504
6,26464806
12,49158249
12,93309883
12,144026260
8,6488803
12,47399977
6,5920391
8,128786480
8,8303538
8,189954812
8,92653175
6,31521005
6,4993701
12,87819073
8,7019222
12,14930793
8,27642254
12,20697708
6,8724234
6,8966366
8,16532145
6,51139856
8,42950383
6,5297801
6,42596352
12,9780084
6,9171951
12,8969296
12,9566008
6,112211704
8,130208274
12,26070306
8,45334846
12,56550110
6,10637357
6,4237918
8,126445746
8,59398505
6,79808939
8,92385665
12,13502270
12,10053040
6,12277196
12,9939006
6,5456715
8,79390785
12,211949420
6,17701911
6,31241585
8,7177162
12,20590574
12,10214446
6,4313531
8,97029337
12,13091353
8,6764211
12,7498160
6,15870820
6,9293745
8,162376025
8,176910465
8,8069773
6,12439714
12,17614555
12,32151218
6,248764061
12,27496884
8,9263936
12,11781362
8,23896486
6,173011633
6,7184794
6,14168096
6,9947834
6,10956748
12,9528287
8,7217714
6,7792904
6,24826764
6,7186973
6,8538953
6,24088065
12,17561801
6,8975875
6,4603272
8,19089604
8,11509200
8,7263422
8,11534473
6,21956731
6,6025863
6,123171801
8,11252028
8,11975303
8,6024128
8,47441557
6,26085407
8,9219170
6,7822510
12,10627797
6,13480273
8,28286125
6,76524104
8,13711857
6,557346390
8,136713753
12,9406434
6,24347551
8,14818706
8,21413414
6,115234076
6,18389869
8,14251799
8,33732529
12,12301785
8,6890140
12,16286347
12,63134450
12,20420699
8,16529950
8,7927240
12,43338728
8,94180062
8,25868517
6,4670936
12,8974677
12,64826730
12,14223504
8,6435156
12,8323589
8,12165014
8,7102866
12,7211394
6,21804685
6,8722691
12,132496011
8,119337039
6,5863026
8,32742398
12,8138128
6,22278076
8,8609218
8,12699398
12,10834064
12,11906200
12,15921157
12,9995828
6,7127168
12,11950251
12,27857558
8,22543449
12,9803291
6,4848140
8,13466463
8,16871622
12,8096683
12,95257347
6,7678937
6,11118466
6,189723093
8,8702523
8,33022501
6,137905573
6,26278685
12,11799149
12,44402119
6,22933679
12,28959739
12,74248286
6,5744444
6,4561250
6,4456948
6,27132338
6,7645418
12,31682276
12,6812505
8,32138116
6,90581527
6,54883397
12,39042054
6,43967620
12,14233699
8,19700035
6,7300552
12,126978490
6,15270488
6,6054626
6,5096091
12,9938270
12,11260541
8,172188835
6,15971271
8,71823584
8,7989962
8,12898625
12,37281646
8,5571767
6,14739892
6,9324779
6,5677356
8,7576345
8,178940928
6,9539261
12,73220621
12,72482790
8,6896011
6,17159477
6,7329412
8,10586362
6,8652947
12,20972397
6,4235404
6,11469708
6,102756185
12,9006641
8,6510743
6,4356348
8,10629722
12,41755833
8,4993950
6,6060126
6,6724433
8,11889077
8,36590901
6,7802445
6,19921836
6,128708730
6,11934101
6,5129461
6,27562312
12,105053063
6,25925724
12,24516688
12,24563338
8,11334654
8,65077672
12,11613866
12,18538492
8,9312693
6,5199239
8,6520453
12,150780957
8,10305836
12,9972197
6,5560783
12,14394009
8,9338084
8,8054565
12,16099040
12,15906521
6,7126000
8,8009016
12,14554390
12,31914141
6,35182288
8,143130306
12,13938441
6,23461322
6,5392538
8,8428042
8,5279456
8,25830827
8,20462900
8,10261965
8,82136035
12,68891217
12,24780847
12,9220702
8,14542957
6,6937584
12,70271278
8,19551685
6,6469310
6,38434650
8,11091240
8,98741450
6,162530338
8,7393558
8,267338714
6,47002539
6,7505958
6,70269752
8,16367241
8,6745446
12,16703890
12,20565292
12,17235002
8,10938466
12,8553616
8,5660404
12,9294378
12,636126427
6,163859891
12,15469060
6,8067719
8,60965112
6,10088712
8,42201276
6,19934181
6,11433619
6,4908667
6,127979816
12,14307694
6,5294827
12,131985176
12,577067619
12,43864560
6,205918236
6,194579521
12,22684817
12,157466264
8,321302528
8,22097581
12,103176719
8,13194183
8,8278335
6,10131829
12,13178835
6,13050175
8,49604209
8,6890579
6,4660828
6,6554435
6,9102283
8,13892281
6,160844314
8,32530433
6,126201461
12,7780562
8,21552967
12,33902108
6,6657263
12,15552829
12,15805737
6,85116685
12,304858920
6,4467654
12,12379772
8,18412657
6,7984259
12,73848443
12,11933125
6,12339872
6,61199623
6,11474185
12,15133840
8,22071250
12,10497319
8,18503713
6,23451428
8,10769962
6,30712247
12,9455234
8,7794111
12,46572809
8,10536820
8,6794916
6,8429760
6,164680114
8,15894606
12,10052209
12,794732654
8,9392650
6,134688358
12,29640148
8,14988704
6,279439606
8,11042971
8,5653875
12,97894171
12,15378370
8,13992701
12,21119507
8,252345604
8,23068297
12,9198917
6,129286139
12,8192803
12,15610665
8,51387495
6,17623772
6,16550260
12,12006844
6,7790972
6,33866481
6,8624051
6,4826350
8,76322148
12,10040288
6,20632671
12,10226276
6,155182541
12,39180978
6,11255795
6,6007241
6,5903847
6,6854215
6,15760697
8,26254215
6,19840320
6,68784341
12,16687814
6,5540504
12,13523910
6,7376135
8,49406107
8,6016425
6,17001694
6,40617837
12,7804421
6,12007336
6,249017905
6,10116138
6,28754388
6,8810187
8,14279479
6,13297596
12,16392870
6,25297897
8,20775000
6,28484333
6,14231749
12,7528977
6,5963688
12,6663089
12,103487786
12,39387664
12,64301617
6,12945212
6,49140238
8,8141863
8,9165811
12,10171841
12,45768484
6,6554548
12,7086641
6,6746645
8,5586853
6,19033182
8,22890459
12,27591552
6,12564579
6,51264813
6,8603069
12,119714891
6,6099999
12,10478673
12,14974448
6,5748503
12,8104503
12,9329963
8,18680005
12,53856204
8,9668373
8,8622076
8,58712711
8,6237529
6,5453799
8,24082764
6,10892124
6,18911545
12,16264420
12,8560091
12,33089868
12,11955961
8,8619114
8,105009589
6,5885758
8,57205666
6,6105111
8,9467739
6,7173580
8,84589434
6,6989197
6,6523996
6,7432708
6,16847948
8,9061318
12,20119711
12,10482340
8,65084156
12,12312904
6,9171352
12,219082808
8,30670946
12,457910779
8,11870526
12,34573205
6,74454859
6,8244697
8,7395282
6,6498608
8,74198533
6,7380980
12,9398557
6,152169899
12,8702662
12,11029993
12,136166646
8,115832651
6,10271643
8,5761898
8,6774263
12,25814068
6,58760278
8,27151508
6,8249834
12,21006958
6,5192811
8,11393508
6,6527944
8,6509205
6,6220935
8,67540914
12,79790186
12,8974503
8,5936687
8,16517359
8,22788537
8,9019987
12,9309645
12,106976221
12,12402763
12,67886344
12,10164818
6,10528973
8,7495675
12,10076351
6,30255964
8,27153312
8,78814207
8,8651996
12,7773425
6,45673784
8,16344403
8,48062802
6,7032086
12,11513135
6,13322049
12,226889128
8,31625615
6,6844607
6,10608889
6,4444414
8,89098736
12,22419218
8,5902832
12,17075924
6,6091008
12,12017552
12,30339972
6,14289197
6,52253255
12,8575092
12,12957364
8,6789245
12,34146562
12,11894223
6,85537853
6,8490142
6,18336393
8,9589280
12,8647954
6,184962562
6,14269521
8,7850353
12,57266840
6,281236819
6,24448691
12,8292459
6,9448544
6,229702400
12,8397206
12,9981183
8,8785153
8,8262976
12,175607970
6,10947441
8,28346346
6,15485311
8,316425487
6,10352702
6,7148491
12,79662565
8,15127582
12,94360085
8,61027691
12,13234386
6,8347675
12,17154893
12,23945053
6,16767494
6,22008323
12,14424667
12,10529172
12,16050405
8,6608984
6,88348524
6,42091174
8,82088980
6,9492911
12,16067272
6,9053562
6,28929382
6,5077761
8,40900157
6,9669662
12,11747135
12,27409310
6,4972577
12,82930710
8,15142017
8,29216128
8,10832977
6,203633862
12,8266227
6,29370213
12,9198348
6,26504444
8,16354591
6,28856402
12,13832090
12,10153200
8,10068854
6,170782746
12,112354975
8,5355664
8,13986124
6,55572860
12,10777103
12,22824089
6,5297241
6,7915394
8,57598871
6,9159698
8,55719459
6,8543153
12,27106584
12,15404596
12,8690748
12,11424362
6,5717996
6,143428325
8,18967184
6,60738746
6,5984355
12,9838082
12,117785175
12,11875657
8,21293106
8,11975768
8,8196076
6,8000270
6,4349907
12,6639421
6,14572221
6,15581658
6,14576790
6,11213854
8,9319078
12,10241294
8,34437549
12,16286562
8,8826459
6,6832920
8,125689314
6,624456774
6,4565265
8,27868563
12,138374298
12,14260233
6,5387568
8,6774941
6,8967213
12,15909857
6,19798105
8,140209842
6,4194030
8,15395584
8,43774984
6,36765785
12,9860560
12,9927191
6,4928358
6,173538939
8,143151306
12,9101421
8,7396528
8,264822892
12,725515678
8,15968116
6,4557908
8,134041540
6,24046732
6,232810103
6,15372787
12,13484953
12,12191403
8,11010648
8,421616216
8,114505485
12,281697941
6,5408482
12,9858452
8,6222614
12,44238810
8,8971334
6,12920380
8,42475683
8,7098455
6,194300064
8,88567792
8,16281375
6,30686633
8,21481790
12,81496468
12,405589561
8,6803803
6,39733868
8,6512729
8,210766821
8,8454743
12,34513930
8,108648074
8,8922688
6,6106080
6,4802505
8,7047756
6,4041464
8,7703074
8,9545529
8,13047869
12,8983879
8,6289503
6,14548808
12,8370722
8,29553479
6,5334590
12,76196468
6,35831258
6,6007517
6,5385514
6,6195160
12,12839741
6,15681204
6,6568876
8,10818825
6,8449097
6,12048916
12,8369593
12,16363870
12,29262895
8,7633342
6,111198367
8,5451605
8,6971383
8,11019636
12,88863609
8,7092309
6,110570613
6,5391421
8,10521749
6,47900001
8,6619866
8,8862653
12,13646421
8,281237266
12,175553344
8,6410288
8,5402362
8,47760285
8,10670393
6,31005205
6,8063424
6,7600811
6,6702688
12,7442060
12,24190056
8,132055266
6,27772552
12,113394228
12,20493409
12,17013726
12,64623009
6,8425799
8,12421311
8,7282048
12,18686694
12,130401825
8,13955460
8,74991984
6,85224056
6,10401106
8,93489220
8,7801348
6,7600850
8,13115604
6,4494292
6,29440405
12,147889446
12,43132981
6,67207359
12,7766024
6,29471942
12,56461685
12,159649699
8,31111443
6,6727136
12,12726460
12,20508390
12,7515558
12,8850196
6,13821982
6,22112015
12,578567049
6,29464889
8,9316027
8,8496791
8,17303462
8,6141327
6,5025137
8,6654071
12,7811495
8,11917199
8,5672424
6,6067493
12,14389284
12,11969629
8,7399355
12,9105045
6,7317628
6,24473669
12,11078059
12,92555011
8,18626861
8,65423592
6,7049155
8,6851851
12,7137407
6,9100838
8,9171476
6,11912316
12,42882490
6,5214211
6,28132467
8,264900492
12,11491584
12,11885139
6,27054408
6,106278252
8,13847146
8,8452533
6,51759387
12,13690991
6,5073523
12,8742204
12,52811354
8,5842479
8,6212219
12,9176528
6,27667442
6,58173016
12,9442155
6,47691186
12,27466005
12,29395850
12,10867442
6,5742628
12,21925464
6,5680486
12,16550660
12,9714243
8,5026445
12,28595736
6,17888680
12,75426112
8,13197596
8,44177884
8,5943471
12,12305312
6,8103958
12,46981650
6,143124442
6,9050652
6,27558270
6,20174372
12,159944002
6,9473712
12,15804593
6,5574754
6,7709134
8,16495422
12,31932691
6,140863607
6,5030577
8,8171495
12,64584844
12,8769666
8,8620497
8,10004571
8,14841415
12,8267236
6,6263307
6,30364553
12,7151648
12,23249448
8,7319231
12,302008698
8,22844478
12,6970596
8,6979883
8,7996289
6,14175764
6,14051210
8,33067193
6,5730448
8,7792702
8,13953841
12,9369048
12,211551398
12,8938744
8,5925631
8,28190021
12,74526735
8,17068653
8,5716565
6,4287752
6,207108786
6,13543591
6,7836125
12,14507583
8,15693170
6,5320829
8,15009259
6,64122608
6,43075379
8,13854032
6,3998194
12,17469949
6,19047273
12,26390915
8,30408376
12,33467617
8,9784439
6,3993443
8,31994014
8,10618130
8,10466523
12,284450666
8,5963789
8,7187391
12,14063594
8,24797122
6,5301414
12,10926183
12,12076821
8,14126764
6,135332170
8,16271053
12,211011594
8,12029854
12,29594184
12,17372513
12,10287439
8,16319440
6,16673438
8,15501942
6,9233045
6,6207955
8,18932732
6,4288750
8,7541250
12,136938637
6,64512909
8,34282608
12,9131658
12,146214510
6,8573817
6,8886403
6,109240826
8,299213002
8,26710066
12,17629928
6,101108602
12,10303179
6,10507274
6,172311641
12,8826865
12,10603791
12,6893380
8,6387869
12,12553415
8,30386511
12,22768692
6,322711592
6,11296766
12,31504369
12,47953120
6,225217275
12,101717224
6,5856158
12,40262563
12,8184228
12,9177833
8,8299206
12,11220174
6,7930742
8,6271270
8,151820329
6,50112951
6,356087013
12,7666032
8,25831502
6,6421971
6,6207185
8,52074005
6,8372046
8,7061172
12,9726514
6,4670847
8,11590193
12,17220631
6,397973169
12,20118922
6,12510084
12,174799629
6,15778451
8,10111335
12,30391613
8,8409114
12,21441757
8,6530482
8,14725546
8,7240422
6,7390303
8,32201859
12,8652265
6,141091156
8,14727557
12,7211883
12,20985977
8,47024453
8,5135059
8,9447168
6,131230363
12,14013314
6,30670917
8,4999020
12,36596843
12,16561760
6,29949027
6,397541129
6,20353819
8,7448455
8,22235526
8,6799413
6,11187600
8,6919176
12,11833107
12,18987550
12,15495048
6,5383190
8,80720317
6,59559790
8,13336408
6,6866974
8,11140230
12,8588856
8,29988604
12,12375897
8,17808169
6,26921084
12,8001742
8,16864148
6,4032431
8,68348498
8,16485315
6,35675385
8,11012031
6,18996757
12,8289018
6,61168393
6,6756094
8,6040450
12,105325753
6,8616714
8,6735828
6,12152361
8,116242537
8,54554266
12,8288672
8,10548461
6,72932213
12,203844696
6,10269363
8,9081973
6,8111963
8,9472980
6,5835673
6,4767384
6,5238461
12,13228653
6,7335387
12,57729467
12,221638013
6,4928937
8,7436850
8,10779376
12,31242577
8,35580863
8,29302585
8,125876416
12,19478472
12,9237721
12,16962510
8,16557773
12,12449549
12,15989922
12,20965349
6,112265067
12,46455203
6,7763930
12,8289938
6,61428103
6,7521417
6,132058469
6,12057324
6,8399866
6,6671463
8,7884468
6,19403268
8,23308603
12,10350547
8,10537481
6,5238187
12,10235448
8,14354302
6,8995681
12,12372856
8,6530558
6,68603034
6,5043432
12,25999578
8,7181505
8,8901623
8,149171362
6,31183271
8,54743186
8,329025269
12,40526498
8,63900551
6,10246794
8,9976210
8,44827071
12,48021406
8,8234342
12,10401064
8,53846465
12,9016249
8,10071589
6,129658065
12,11759956
6,18113367
6,4301218
12,195976369
12,10893346
6,40526743
8,11026904
6,8832888
8,31178740
6,47038473
8,11504693
12,38542383
12,9216359
8,259786763
12,43512397
6,26434856
8,7709236
8,8231250
8,46174102
8,15610177
12,12899402
12,11010712
8,94793403
6,6926058
6,10446182
8,4593791
8,8670060
6,5379979
8,5594383
8,31241570
12,9910791
12,15627691
12,15438294
6,5337304
6,35843323
8,6973266
8,11550910
12,35318794
6,7341108
12,12875153
6,7885210
12,10367955
12,13952238
6,7431813
8,11519787
12,12127950
8,6297545
8,6100244
6,5392409
8,13042320
8,12404033
12,600366895
8,339100763
8,26249673
12,12642769
6,35298523
8,5744348
12,1122580073
8,101834379
6,13611012
12,34859604
12,11451323
6,252430731
12,12687820
12,17405371
6,31190267
8,12104786
6,41824453
8,6554958
6,142199317
6,47945914
6,78441512
12,8900075
6,20237071
8,8141148
6,28465662
8,40185984
6,9105500
6,4262570
12,35477399
6,10585310
6,5446318
12,7949244
12,13451770
6,8711674
12,34665670
6,9307457
8,5934331
6,20729025
6,6339160
6,459216409
8,5112440
12,20226642
8,25856814
12,11633427
6,17386956
12,40551087
8,74132137
8,21641549
8,14388709
6,5160596
8,49876887
6,8967701
6,6264378
8,10849089
6,33900030
12,9030777
6,11383628
8,6489606
8,8614058
6,56489082
12,12982508
12,10890872
8,22982983
6,7390972
8,6708591
6,59014188
12,9777036
12,37984363
12,14852602
12,66229696
6,50789821
8,55199938
8,9742234
6,83101245
8,26700889
12,8763368
6,6690124
12,36597479
8,5693649
8,18188028
8,8668318
6,9164533
12,12315375
6,12899884
8,129278975
8,57276792
6,4586710
6,6843232
8,105363847
6,10125481
6,5448386
12,11142788
8,7187196
12,8193835
12,12736000
12,10800898
8,13134343
12,24889185
6,15463750
6,5117323
12,11194065
6,17665521
8,118513528
12,23399093
12,9877123
12,10990858
12,10613123
6,17827388
12,38272444
6,6532917
12,15159322
6,19978472
6,8721189
12,47016465
12,34624674
6,5660043
6,23422560
6,22352486
6,6310936
8,277116852
12,27133138
8,11197151
8,93516478
6,25260957
8,102311330
6,4248264
6,5537401
8,11973506
12,29938351
8,24185766
6,25163579
8,12224400
6,14428785
8,19380009
8,24974028
12,15540875
12,76555324
6,10302024
12,9593292
12,15578914
12,8775899
12,10979096
12,15800237
8,134101065
6,197702638
6,6615892
8,15438384
12,17918278
12,8073553
6,302171313
6,7261272
8,31176696
6,9515187
8,48705860
6,5883898
8,11906293
12,14454212
12,20769118
12,9620434
6,5254160
12,13103668
8,5898399
12,79619185
6,71204706
12,16976565
6,9098544
12,15181454
8,55550230
6,18090243
6,59364880
6,6564682
12,19478527
12,9266573
12,13078729
6,24365694
12,151727027
12,32435130
6,81895242
8,18469167
6,7858468
6,6756010
6,5186531
8,180777680
6,10371150
12,9136094
8,9259314
12,7926614
12,67613623
8,35885344
12,2948965668
6,58463780
12,11463662
6,30620159
8,19956325
6,5896532
6,30666040
6,9369897
8,5993433
6,24760066
6,20400969
12,29168850
8,20197026
8,65846949
6,12334006
8,13007401
6,7364099
6,81831785
12,224963013
12,52666783
8,30083919
6,6909200
6,36369346
8,126885257
8,8041401
6,6949999
6,5835734
6,5884655
12,10205791
8,6340071
12,7434019
8,20685418
8,6028406
12,11542303
12,66169574
6,7857207
12,22096275
12,16154075
12,40676615
6,13671734
12,7606148
8,16142405
6,5345365
8,12398863
8,19828782
8,6392093
8,7434713
12,246296115
12,7616250
12,52320510
8,18943096
8,44793820
8,25480181
12,11236317
6,6877741
8,9058926
12,8293052
6,20005665
6,24729256
8,5857688
12,16026212
12,9587829
6,9857685
6,10856882
6,5944759
6,8644703
12,12479930
8,7081077
6,10201726
8,5314460
6,29416489
12,521477410
12,13412267
12,8433764
12,10784328
6,8902764
12,18592932
8,15339688
6,6197439
8,69924466
6,8768349
8,8886760
12,8644804
8,6035368
12,30392618
6,9872952
8,35413095
8,72356986
6,25358987
8,64214350
12,9291584
8,5608105
8,6978106
8,14771457
12,14458892
12,42886674
8,6429374
6,5102512
8,26655857
12,10082821
6,7631174
6,7632802
6,35406531
6,68147651
6,35400596
6,12460743
12,10742989
12,22574572
12,11270317
12,7384918
8,6222246
6,99520283
12,29970404
6,26112014
6,38811709
6,13314528
6,9810618
8,9968107
12,8093718
8,9727900
8,98496118
12,136468095
8,12170888
12,52845909
6,8156247
6,15006167
6,33869157
12,8665294
8,65560795
6,7854699
6,15921240
6,7156859
6,16220716
8,182841713
12,38127097
8,9753641
12,149446391
12,21939790
8,16695737
12,182143285
12,173348101
6,12001591
8,5714404
6,8958059
8,5713392
8,12275793
6,12105886
12,57118508
12,63665120
8,11287453
12,29428599
8,8692392
6,9234274
8,5313876
8,8172054
6,15490440
6,91410760
12,24933096
12,13681193
12,74440448
6,3742436
6,4207036
8,15463098
6,7840478
8,53792285
12,27316287
8,13389522
12,7565251
8,6768258
12,9026149
6,27153199
12,10102902
12,6491699
12,8466000
6,5205812
