average_contrast,prompt_length
67.97324372111609,279
43.59448511944071,400
21.092052392286693,438
51.29999244101949,586
20.76746444643829,409
25.887805332950517,403
44.139837639614264,522
62.809126267503,422
20.469333437897145,365
28.19573661758386,890
22.58285983008335,353
36.1213102910938,295
20.393564200063008,382
17.999944350116667,287
36.55654010588623,521
60.593489895435546,251
39.486422485788786,417
75.75425679754214,567
43.87204593742698,775
13.878193472507183,334
57.374861500561025,287
28.62809076615856,343
32.402639526618,380
28.614778081592117,337
39.67078161370109,632
35.933465415601006,523
27.01901610726715,556
26.29764143143589,512
26.73504641770474,538
63.052635443421536,479
20.261171388710817,704
16.92715181491751,560
40.099609797733365,205
51.482034112823406,361
14.549014359501276,296
42.8465869656766,294
29.315601923337415,436
43.37464845971727,416
44.66243189860335,329
36.619978924149045,854
46.6227743684211,550
14.028821252457185,718
21.074636393514,553
54.22755384753042,430
27.426403278143415,542
15.816051943204888,575
50.024016266296094,395
21.5102916028338,519
54.66616107063706,411
38.636124778963826,561
38.95884320061475,279
26.459220938823595,382
14.24457499931281,430
36.64886538782573,585
27.94831911792794,417
21.79310728774679,372
13.600011117980875,528
24.517770718502774,658
22.34072121489093,551
46.46427838447181,389
24.366935090565587,421
39.299081829371175,508
58.39341146495796,843
59.63818452397259,489
16.075842189851084,452
33.15103020118838,430
28.267635246741463,706
41.39274021350722,441
16.096824875233178,334
55.28060901603859,423
42.39129436709539,309
51.82756587741357,448
36.97078673477214,722
50.214269225524625,253
19.39687620490134,779
37.67228940192396,714
52.40449524642931,351
45.89660500201256,277
46.205982801528705,349
14.176400013661988,390
33.0448612866152,725
38.2328630509276,259
51.85562961554324,515
56.298997009003024,437
24.27997458407236,439
26.102558990080155,370
20.05185670800176,318
45.64494445299184,694
27.99443795503478,518
23.359637945981504,349
20.00046910318768,849
38.70410412274773,379
13.924619124235434,345
63.310679941115474,277
46.786449876746104,316
27.428171280287103,1541
61.786977111250145,501
35.849911847062835,613
32.354758816521446,501
40.86092057609184,361
15.831659164496982,490
48.81940479718759,728
67.72351870250094,316
61.180169565258446,382
11.878793818233376,743
22.109673124048857,570
22.676910697405344,360
18.832192755800342,411
36.97426975055928,402
51.943419429677334,395
26.167323621211192,485
30.603493356697708,652
28.96083558357186,357
18.130419621750935,381
14.799992394230468,475
19.743310944840204,396
31.104400612219397,420
57.43850572044343,428
31.655254874817533,807
38.00230947868335,422
44.34923317887032,464
19.566723214852107,568
38.85269442750333,656
26.882940266281548,660
51.6928991725984,587
42.47946422550755,432
26.623584346445153,385
21.05632166687803,550
36.34237767405621,457
70.57699126939846,418
26.04998093133319,588
52.27725990103431,590
47.56568131987996,452
25.531072916697298,485
14.5374316778821,380
50.8385972592514,747
44.07614538896319,870
22.321327958159983,333
42.380833949494594,407
38.17165495827921,376
34.36087629478479,732
44.837516788444766,394
87.46422806777622,519
24.68614130685996,443
20.928178546603174,402
16.012471428768873,307
27.926516114588377,443
73.93140807791627,528
23.95331718542696,487
62.240971512687054,343
36.99252419364585,772
25.853830330150146,325
26.302010621504365,886
33.49074491099579,347
28.29533452605517,353
32.0187459242519,455
18.581977392446426,502
42.99380381018751,360
54.44170284810061,627
50.11543534537799,338
54.19332936470327,599
32.50249074248677,427
47.21306472685987,395
23.638892732540395,426
17.906160802165065,538
45.42845568222418,992
16.151384326517608,346
30.104900773101065,430
13.385737881307746,346
31.984755584699375,794
29.517648995395216,406
41.85330489640024,423
75.83403426793309,668
18.401478100750747,330
50.59804096578381,265
19.03225652225809,492
34.95988505566712,411
44.834722593213804,381
53.22772195929833,465
48.62247325431864,372
17.22543139025173,407
33.42348804413876,312
24.60420041508617,1008
12.453768713319516,790
45.374433849655134,591
19.308564375890857,406
63.85291916282722,367
22.125471932660854,465
43.7137819212303,623
34.669499583377764,646
19.716536133836836,326
31.63212741997353,329
36.4017601803309,342
27.908795373891596,459
17.978089503626094,387
51.632454840003085,482
54.92144822214635,611
42.01812732330769,544
62.0769071242759,548
55.647876878949525,248
47.04361855812138,470
33.6802953938628,530
23.46558424850667,450
23.25759109841017,312
35.579256339836725,884
56.246357286922525,336
54.05292839120579,389
19.89954836475153,521
48.0728437456196,250
57.96365635541576,659
68.3500914532958,446
21.36420255348695,469
47.384245652651394,719
30.36342962645172,571
42.59609975397861,328
38.76827993466759,557
19.39180253486091,505
16.07466907019223,507
39.18675329216519,638
53.558481486518446,276
27.53492136364001,276
82.20020526124716,265
21.880168542652687,606
34.287476036242296,428
21.347767544269036,394
83.21882383402134,268
20.95108087651384,321
22.55879249032944,287
34.68904662993658,483
55.41040761983414,318
48.40813946646628,699
24.587932712200523,336
45.10069540256759,472
37.33849567475525,906
48.473775565694645,692
42.81187353611404,266
42.204244037617535,373
28.871529731506044,390
26.127593717614744,529
24.029671302234934,362
53.59944609031067,411
15.945361239020874,353
38.59403337830329,462
33.250925528464656,432
27.366271756124565,495
35.87197092566365,427
55.06017461827793,313
19.74583644955779,638
25.7309047149305,290
16.225752588544726,660
18.30808169167751,573
40.5576322073045,290
39.77047920401114,616
44.94784794614244,341
19.657305336960313,456
73.71341935849821,381
16.70166246098734,416
47.66940999020981,335
25.6299426926832,276
80.80039519626311,513
43.330412488258446,631
29.384502570422153,383
41.437596150610304,795
21.60425506824401,772
33.01265516770377,414
23.28859520417848,666
29.14721831529088,400
36.462203044270474,468
57.18602675544613,489
54.19207901160354,446
54.652787615451125,548
30.71057274416981,668
63.23031557824128,461
28.519622720577,238
51.79573109255054,346
67.89514680120963,635
45.88512034554197,366
13.085670632631158,396
40.36261754500589,477
20.759467277202837,1028
68.16013582965981,517
15.195101286430996,559
19.831785432195502,296
16.239047610448278,303
44.03153155765459,324
62.52445756117248,404
50.81589102771069,522
61.65399307379421,340
33.76959428529715,249
46.36736583740099,353
38.890352924408546,311
57.85300695845056,332
42.038577191591635,468
25.083579516911183,404
23.71378057176739,631
26.78589485390891,539
23.489201230207005,416
18.656773041650492,304
31.898412277675455,605
31.995014479891346,546
15.470483342979358,552
56.22731376163361,494
38.96750906656532,327
43.13327623625173,497
68.85552268287864,361
51.95729678189576,532
35.012047500414255,535
25.311615554045577,326
51.340598095538375,338
21.799246975922568,442
34.90370048107362,305
80.04950022328181,617
56.701689748663306,930
26.795576917648816,433
17.098636619552433,359
20.33648259671118,272
50.88127442274643,381
37.571739358330376,385
20.687272509978353,532
46.70371406806148,363
19.52637058645144,338
60.526769096275615,333
20.037702893094124,777
50.83083477541653,417
61.77566361227087,308
43.77806247217466,519
40.53821761280474,569
26.801836919560746,388
44.17115620538922,519
38.88375983439453,239
29.494536608945936,330
61.367286773580645,446
20.75426497713064,402
45.09343135066638,896
18.49050964540739,628
16.2378301349769,721
33.65983610199584,324
35.471957470912045,1010
29.229997295582717,375
43.39598466707162,240
22.91391227065324,254
11.249414750959431,390
21.88860082734799,329
47.644066051753896,413
31.271485444061796,408
25.185944535492208,290
80.7996080110993,816
50.82508335557056,457
15.874413114873876,544
13.773562179458995,353
66.472403361248,387
29.141652238281697,563
13.329733745864706,388
24.89336127834494,674
28.664993255944392,392
60.28460353948488,228
47.313372173620245,373
28.576945589300887,403
77.28659747990231,474
50.02256610439712,419
46.84613279471245,485
41.004664265005864,295
69.29528542756485,319
36.32921025261802,683
46.78260687825588,494
58.559353541381306,342
47.83017548287548,517
19.989126511338213,623
35.19181188870105,316
29.475409106438775,602
18.079048352289604,721
22.000433340518896,537
17.745895907206773,756
27.715300153105776,641
49.631078992969215,318
78.32273722461336,274
29.885437225855593,430
23.785600667653725,711
40.50970583795043,404
23.116835913238912,598
52.08300969539565,389
23.567801622798573,394
13.4671234793607,777
14.139220766180996,289
51.10632459780768,367
11.968767085253276,411
11.99939966236056,320
15.90244934528098,254
59.35392066117024,307
22.636985139809696,419
22.609648684394305,365
49.063426525216194,638
19.07163650820446,457
33.06005976907377,565
41.769458768814985,210
22.049081641011536,901
40.51645098071372,575
31.661273695239583,311
47.34476611541811,703
24.18944444737362,517
63.94561063559221,1281
15.662550133009496,368
31.18283687919089,445
27.490106144804997,443
58.37350022608931,339
48.52574349213344,508
49.94878690758933,472
54.93569191462791,383
55.930937162242486,842
33.15189922912875,959
41.87921744858421,727
22.94184824025042,292
38.81018621356032,421
33.05541982422184,690
26.96105963118391,460
24.944796722732388,339
38.416425761409094,413
52.25626682207431,368
15.147098554708444,282
26.632149913826325,848
24.455110028446317,315
48.53888473005289,370
25.062137826136677,626
39.70652899188081,464
50.40559337149108,682
68.52869685377821,199
49.993424942675375,521
51.70357077110831,463
71.74958530903473,425
40.1309048748768,396
28.58709969121415,481
23.80127951944024,351
25.787671030733303,818
53.40937559718537,295
41.40014040899039,337
40.36397455436356,437
21.8604250061092,382
17.63515369369416,411
32.399506309389245,669
63.39376392607991,391
45.11954049834076,942
28.083887669343003,402
49.1000196560235,354
31.366713129842612,322
20.41331673757511,565
52.59177919284562,276
30.588642995769565,671
41.944290645180864,496
18.905552566846,249
26.984741659983964,297
17.704640443833853,377
55.92382363718232,396
34.78471219800722,321
73.24780121841891,270
36.72075566933294,557
58.10187348102388,696
35.56036096108465,793
59.76463812422721,349
22.366366740514525,358
49.63979846226503,655
17.93375370226254,605
19.44432940865572,350
42.32899473794481,422
24.277296298711388,319
18.555349024335097,717
58.52027342343023,441
32.84063965963319,396
45.22601318118603,1007
57.6379305616338,509
48.41986148764037,575
16.396286871082822,515
32.43870908040887,999
35.52050687258193,659
27.465686981107723,269
69.3039481288756,446
20.546031165032023,363
38.75444553416616,523
29.65333923818261,367
35.071688344625976,448
43.67652078502277,476
66.39580545181867,804
46.67354467082372,570
44.687168353551186,591
14.287596735926464,431
14.676803058938516,458
23.87334651662744,372
56.861373926143024,294
44.893627100250136,376
42.11456049496808,403
36.55736235231709,369
45.55348226147566,590
69.75515593521463,701
76.99797684849297,927
35.842058456630404,434
36.61324220377803,503
18.561819920658085,433
18.691688585658486,621
39.765958319937035,450
32.25250501897215,587
27.421539326348498,429
37.31768865656189,267
49.92322597081136,398
47.057036890310314,448
43.49818561547196,686
24.73576626830256,515
47.40169892736456,407
51.7710091742596,400
20.12134199209341,347
45.02412934018757,531
27.94826261711742,600
21.996231727951564,419
60.46515369120811,284
14.549597101552118,675
34.346245716819546,634
61.26151201368506,409
16.70104625040056,396
32.44067931756629,576
39.09036295579778,359
20.065153587144053,327
29.627003465924343,259
57.665288140805195,533
42.37090795528254,505
15.782033728297796,540
42.61227328256003,471
47.74317812323136,432
27.86355998811535,400
58.64942247865165,517
65.96445776880249,767
33.04420234504462,333
63.53725681316936,504
38.12900891206357,339
56.06985966936469,336
32.93327447879013,606
22.250873533617007,892
34.54355159183972,202
19.33260448889966,494
30.484062463928627,784
31.818834130043253,557
16.583053211008515,636
41.54425961259023,481
39.52855671989735,605
15.527230566910683,381
62.24355924643678,262
22.18463394807902,578
19.22375624211414,357
47.3880277302464,311
54.87556103017776,249
48.26093854201943,319
33.72919944412455,289
17.882274321223665,380
25.93463355667812,516
21.32372563710568,537
17.966341540704374,541
33.74532398052208,369
30.00212150848797,579
38.47204179135337,559
36.14222946934189,583
34.79627610003888,333
51.06813380342613,419
44.59493469917387,1104
16.317671694029915,347
53.303264175895784,765
43.3999904940462,396
40.43949688532097,530
80.30674869754522,221
42.45450708267193,409
16.803497073557963,431
41.55090178441989,969
28.86251887178132,911
37.2894014582881,253
32.03928589559913,263
34.53917238460158,569
28.153610071716844,702
42.55415499069532,406
34.87604171847744,343
16.997778156563765,493
46.53116328846064,593
55.29924227902567,354
55.97711112070542,384
18.270632023541314,546
22.991440662009698,239
16.95284528655328,429
35.189757397811555,387
40.40654077095913,450
27.134755130943713,828
41.622989269278726,958
55.229407194625054,285
32.850456252741814,365
16.633445909425173,353
58.79460933317109,298
50.491234749808626,433
34.872122943956086,309
19.08992075791289,541
24.001950902069325,317
35.46800121962641,656
13.773583189269589,461
20.826816764477645,722
49.74317081190827,432
15.56884972143745,297
28.72003059741432,283
44.209373009839986,446
60.99336362740635,602
20.452778752183537,287
53.41100577385462,670
83.6406901422385,621
17.965282632567376,297
35.012041270288755,361
34.69035641428703,276
30.542400842026726,346
47.55837211824488,553
33.95546468295297,734
24.099152103310416,638
26.089190397710393,498
14.070017635830434,696
21.176021635638687,428
37.33201321795272,560
50.71350642676145,472
21.64552494465821,487
40.78704914640087,648
51.830089276676176,1007
27.75438338846385,562
15.62259347013575,631
19.954301601463417,457
29.904489632775693,336
35.113910036717996,810
12.561285046545914,738
34.41493807763948,310
74.72401999033802,860
35.65045656011561,377
30.911841650059316,394
31.56508864391084,446
51.1281266681352,392
34.503704863589725,421
47.19629719354574,324
39.87972830496391,547
24.39248638635505,344
66.03644192316122,511
27.26285964290723,522
11.189628422362782,797
21.26856906545974,415
36.80215969067506,809
21.75141675674575,427
30.782583049918863,852
37.73455413117981,362
32.62067003939402,550
13.628461643695408,387
14.508397128058167,593
52.01489537360751,392
28.08346610224068,212
24.093478436767523,348
59.9795993152646,583
28.69321672980269,434
44.521694835381595,236
47.379044912828284,451
45.23222731220896,749
62.754010354171015,454
22.8091488655747,811
34.18016265192234,450
13.282485022770354,351
38.143940592840295,681
14.118528857246204,404
46.025313662768234,1176
59.88037616242849,295
18.534811629746628,327
36.51655187323258,381
39.67075113678978,423
27.72314937424866,718
23.40671778299243,1003
16.94231065072592,762
45.30632894047772,319
64.78754035822332,372
33.75807271471078,306
60.514285429708,516
30.487906839775945,284
67.10603777376791,360
17.71380301660293,293
32.312985536202596,259
18.811240448370537,421
68.95879715871158,457
36.558556837587325,585
47.31637688621924,445
44.94255936355295,865
19.10434811807988,332
28.93271709843259,372
17.220462806728253,368
23.07977387410507,566
14.238157139108289,524
37.152629059504335,597
45.52916450639913,323
18.14132167503363,283
31.113484826296254,376
26.31781553403849,577
43.80600095643164,509
21.16793640020784,584
25.465383214527407,287
40.52605446230586,475
38.37560890463126,470
23.707345058136703,571
30.35048247525383,347
39.16532131208693,680
42.84326021521349,371
14.253026399952663,386
30.140847112547466,446
20.187745628772337,314
46.23825447968952,249
42.04336032401621,336
27.43059012466115,437
41.31928684869445,385
31.13937880966942,351
39.15608590145549,465
46.67863589853471,281
54.19818540291163,371
40.36739106579583,532
92.5123283929824,403
53.43063704549459,395
19.19411055034816,424
39.65009857750343,249
33.132834891488024,240
45.941297709175494,473
68.47272288008453,442
16.535267354915607,365
16.664277962742037,414
19.47156965434204,545
58.266863711179816,453
50.52788392050877,616
81.30727383540021,410
35.09999267205985,395
17.668970099036727,351
37.00952898154559,464
35.081351495584286,392
46.77725849473358,616
44.139335436155726,566
58.985807855918104,395
23.31872811058985,406
16.53017869293009,596
39.16875934949439,1260
24.802292797820016,323
39.80229872405205,490
45.242330333606866,497
25.36685317227747,1237
79.73904090282802,599
26.183450825083657,448
32.56073529274018,674
47.08327301834378,290
41.77300651425207,296
34.39690181453255,618
41.63268433019298,459
18.31660568237117,410
41.470146855978754,479
51.10218142038474,324
79.17862534393521,396
23.69897948347804,537
32.648155057069026,384
29.25289012273552,677
39.52619906229404,549
12.963637301121205,681
18.701955399528533,502
85.68506708016362,363
52.54771538796016,327
28.18703669039483,312
38.16385041707891,488
33.89257817741969,519
27.58566191433566,364
20.326860212238884,499
71.80600706148695,295
13.946945509896722,679
30.754502113373448,326
55.37239096118979,434
47.34066372579528,427
49.41413614477855,414
34.24956029830708,454
25.741698177723176,1051
18.741859982623748,620
48.68795284473375,395
29.68145917110611,388
19.327926856311965,895
24.467092190269103,963
29.656131016556497,397
16.893812038566598,370
64.76972958307086,412
74.49745884557143,627
56.44966332993752,367
38.1368193487048,453
38.39433739272942,457
24.851568091517663,315
44.888099245049155,435
20.77719005486284,362
31.651467854504876,492
37.25139484990709,312
30.820558062355047,893
52.773738991464406,402
43.32860581581224,455
19.53519863279144,458
29.744245180774044,380
30.747650381295696,691
58.64315039590224,323
55.715283579526464,756
25.218226778235948,526
34.73065897250719,558
36.388886029654856,364
35.68523353764193,378
24.82880994003503,414
41.79560968722611,565
31.13483288775865,638
25.844128492748325,451
43.84983190897705,554
69.16794790396793,637
42.372286668055985,684
28.0480776128789,461
53.72172012208822,776
48.79850879010784,343
52.96534521066718,442
62.34386831588554,1496
54.55667531126989,314
33.72543787854587,378
71.83196650249984,403
15.824791580806284,361
74.84067371872844,398
49.95839364392298,466
19.289691982037738,647
36.45245703599544,333
26.629032299415016,276
20.096673653579497,391
36.58486165414283,491
23.24493082060442,426
23.06562494662708,378
53.142906658601554,566
53.40399742423222,475
23.48561146492661,629
20.433360275623105,670
37.53223430316823,453
39.00187150175396,980
27.87157202841361,433
43.078708070058134,399
46.49924562335027,392
37.83820761471519,247
96.30949737285492,532
17.9324615991836,580
37.59100939975067,303
39.678165740713034,350
43.15411047418856,289
56.79359120225982,467
24.885858649959403,525
23.72376173299705,582
21.458597605321227,600
45.21423711257296,456
57.15490150532495,179
40.126316151886606,369
20.16528273112178,714
64.30628683974447,572
25.927553832280577,395
34.907325240769985,482
35.24278513650074,466
22.528865686202103,404
24.528152392575823,326
24.223401088565808,395
46.5107523988548,462
21.528475431792305,392
22.05510596637852,411
65.68354330788439,425
29.735076361432135,1033
30.489218751961204,948
52.590326992586576,592
53.537450803143095,318
27.2253493703884,333
24.423052176585188,373
26.677263985769105,303
40.19085772327862,334
38.53036330314598,452
14.591643631867028,468
46.39973214248806,241
62.3521448951509,372
63.4016005164083,469
35.77529246380984,740
14.119981026868707,307
62.09135315102018,505
40.14766848808013,504
22.426578877792025,379
33.993696220722796,513
55.02626438384606,815
21.5932316312057,634
18.15963608904728,371
28.95512662709191,305
37.93529878791544,528
50.8384111211775,455
22.872235697584575,528
16.478038030552757,325
76.06644788388701,697
24.43244213108042,463
21.344446750509675,413
44.98590943708543,264
33.84962241648178,315
47.39175618571664,455
42.95373029266972,362
49.40709920242595,396
53.68589670479326,725
41.96286245271412,280
37.54471867278507,279
40.188524916849104,328
26.587547715239896,466
38.79681838126947,673
51.14697842688935,918
32.238798045996795,401
49.43047780570608,330
37.807848765787675,386
25.24427375561312,452
16.957062905939164,296
13.946840497538435,227
52.73891800214859,645
30.42963396650499,369
38.17449184489664,363
13.688364662008064,399
26.104583357647243,509
37.58988542297547,510
16.377154001246698,711
42.400555873864,478
14.916003690335591,408
30.02278717734964,840
23.84686743155463,450
44.44106100333643,260
25.574027396086212,305
15.111562326222986,414
40.47872455064846,236
37.01185875434744,356
25.91113449057849,646
34.52410720563439,753
29.43676447034211,472
32.094212530223516,486
60.87979248584685,688
16.684946773145498,401
12.408206043247787,503
26.261961535002953,371
75.46899468566127,337
23.83534128270113,536
54.697873672367706,402
20.236543652640385,649
15.214633421012335,406
39.311517549618706,340
37.50736848625147,267
58.92641120810771,778
26.6327369416228,697
35.15580936718736,446
15.524086473972028,364
30.34389776585061,291
38.05920114850526,398
36.43579062252267,659
24.832347859279512,606
40.7884532202037,280
32.643247089187,395
21.475017428554015,287
26.69061414002707,494
45.410554094467216,400
14.103911190158138,273
20.83139062986218,310
40.873813838994,437
35.4749203151532,468
78.51517916272455,392
46.833786884716545,361
15.659600811140704,207
26.223981591057125,554
33.41021761511001,460
14.894914681048755,277
42.93606043204659,393
29.24059068506642,506
38.97388351916701,242
78.14513564824777,552
23.177763794472877,623
59.37491538329172,295
54.82771560679402,428
90.367810469095,340
19.293694728629113,583
49.9113111272564,363
36.30951093543907,466
49.41638459480046,254
53.7108830060596,288
63.4231540378827,363
20.51933578164577,384
31.00007316306801,637
33.27716950085346,701
16.000408412328063,408
16.204721577010936,460
28.8844243765112,484
44.25790115351047,471
29.464726795197276,388
47.85572055580277,492
31.789579806465554,638
55.28815713089485,287
73.25648544198675,339
53.106374778260744,478
50.25613195485142,493
42.02397907907497,515
26.4914243620435,365
25.246965519753655,491
53.166450443894824,821
16.09307551110062,502
31.631503904616835,738
68.81973451585344,507
30.776569375433677,259
15.885072301743428,573
17.263435266432598,454
15.257269373440051,379
19.1674830556875,623
40.62091497689688,591
14.380958304376096,301
20.638851399463096,287
26.607083741673904,640
50.34122034140152,275
37.464665836214955,439
41.52309197482872,567
48.866892403130635,284
18.11922349956698,513
21.60749033484556,448
26.520354673076564,349
19.258389435311777,504
22.78476795777414,629
44.0067115643923,309
15.403792458107924,332
55.15180702707803,293
60.52188374972662,508
54.77747534236327,395
47.24195330910553,403
24.87456962726212,525
43.36641396434472,689
17.42725915320377,490
14.8303681472998,646
28.93268069404756,345
37.62321796194082,963
20.56629874979129,501
28.19268800359468,318
43.54575452354345,470
79.52301202143734,371
13.896360333912748,414
28.31410710050422,385
49.92347320558741,298
18.724966692794485,411
16.005342596898306,462
38.31130615347259,327
48.78710215024159,444
52.79033171803758,430
18.362625003355536,229
24.45757882219868,897
51.87376334210711,542
72.5406488635759,841
51.97206121392086,423
12.9554023093527,568
25.3818435340304,539
28.045893434488843,414
26.86726987335793,510
15.203052314753569,375
16.741763469453968,308
43.444607300195514,754
45.55815274399608,422
39.98405590190385,248
27.865247792974916,308
27.336159696673985,606
16.31773517603599,448
36.02134905334327,727
24.846569482483886,343
44.44600510118852,558
42.28333138254774,533
62.76601024600802,924
33.85456807231814,438
74.83864818847512,796
41.51943787446895,371
41.84388589514963,547
21.36300858237146,483
27.492113748091544,337
26.868543285462923,427
23.14221554444752,789
51.24695379434265,380
17.353293275740146,554
16.253620118279226,363
15.263939541983111,471
87.27910530232727,325
21.91734466416413,293
54.35144032117636,449
82.01676685989612,331
54.499555192890426,532
45.9918801476803,325
66.50618220523678,852
42.420257408691505,363
44.54554833402801,363
44.29671041928359,392
35.60476307976129,259
29.38618808560972,478
33.02367930951749,333
19.432248788399757,654
44.626719765467534,359
21.502498762642432,510
22.927964742055295,667
54.306895222000826,557
45.02552213025162,1154
61.60371891054009,686
24.30897433454689,666
31.4138231854718,504
43.929831909445994,422
28.2831164812015,398
40.20433504804525,565
64.26205561299555,338
17.30359661206639,659
67.23134962677379,371
59.114466617530304,390
37.17346781176821,436
28.90412852461688,387
55.98975768813333,283
69.73076108307919,632
26.81939589593796,388
19.4756420842341,365
13.956872362162494,476
30.092892972569047,384
28.140828517598575,199
34.935092517685135,397
24.58540147306821,385
49.83957504948833,328
28.873076195785913,287
45.53098595367605,454
49.00383852633226,585
14.553774518317375,309
30.16694534652513,298
56.05915820545875,430
38.09143162832496,612
14.424582204383173,392
33.202613492285565,520
12.134833059143425,333
34.71215273924613,223
59.15100050009738,414
30.901643089280196,434
36.913519826965775,417
38.74253197404794,304
25.686843890806355,901
16.899414059152605,380
33.99136485533694,458
19.91664791357792,335
50.99725993244493,542
35.67732420391328,383
25.89978825211143,443
50.35287395020416,667
37.13181264499381,386
45.830322229169646,396
38.15465521561206,513
16.259006876338866,465
19.06263592188358,262
26.045951518889655,512
67.34492592527884,467
25.514470077690493,315
51.49646148890477,988
31.72475874356005,350
33.5354886696901,256
55.1839614850424,1045
20.64535725332901,802
31.211860731345386,396
38.78896117536373,390
19.517420889915726,653
15.487710401749617,469
29.1941471894631,978
57.97847010182528,580
20.333475504240628,494
24.581876267379105,414
12.88361422986268,491
29.57819719470992,283
25.624213666423007,689
36.41377361841719,311
27.58026381612503,435
20.99993590160932,446
73.63032770328998,752
49.52004711042718,538
27.3378949663403,317
35.39095841393089,655
27.630113262590942,526
58.31831452403867,517
13.524378541175604,721
70.69359141005881,321
26.670750029589534,484
33.503204714478905,455
10.116053987959935,1130
19.29094328873278,399
24.070466297542605,357
35.19601254760203,320
13.157315085825418,735
17.13027755097536,483
44.75346349838342,419
36.87275939874758,699
34.98786867288763,1036
43.372906359860046,614
52.46580443994508,372
48.70744452939633,590
26.242589152020184,826
22.25188720104125,384
26.736161457518705,606
54.925834409796494,630
18.671682163930612,348
31.687857405509742,622
69.11259070515713,464
17.75411089905328,387
25.17427276950129,783
116.66544937355768,290
32.416638400543825,571
29.404433264361316,455
17.988385803954948,485
13.93145142965644,848
62.6196200135503,335
36.28205142228936,506
45.482116968293234,340
40.79608420663402,480
21.3150450620689,745
32.15977366379897,321
33.07125918780519,468
22.379610095911307,478
24.057730473066275,424
67.36730955646367,366
18.510460039288805,469
51.41651954525451,581
41.73313806906572,568
21.264551779293964,331
55.19916218852707,613
55.02986475694568,543
24.78153526575895,539
44.54898930854275,355
26.66898844972596,588
13.104261084104673,616
41.98223800094252,316
15.735915946275355,287
34.31839633786797,379
34.99555916700478,258
20.23431704958147,401
38.626714115353614,330
17.213969880650627,283
20.813863991990814,652
50.29128673313118,1023
41.586480359265344,446
19.162200945354837,276
28.532129922419873,425
35.802774721040656,543
30.062810248900963,528
24.919132158285795,835
34.66883512633642,539
16.08135195452964,355
39.63573143848439,255
27.868629139249837,407
17.34847498687386,445
29.691221614720316,435
20.321047727730967,594
34.60621372014927,534
25.855494713353796,380
23.798958289848244,237
16.425023747607273,486
30.19385203031977,350
56.3202752920534,437
68.24698324468174,412
17.849633705675526,347
46.80048896650269,573
49.91483723543191,491
49.27195492084468,699
48.64773923919943,380
80.41615395300745,327
26.12069895963803,287
26.946328884539835,495
81.83318535858577,551
31.40014882463524,464
24.61222123481512,379
32.56073029033569,744
40.02001205481351,494
36.96943905062096,431
61.741366591791774,409
16.592947964406658,505
41.54938062857423,633
20.39775235340785,493
28.766388398264393,369
21.360792437254332,317
48.37407202728673,975
24.159515033801657,395
66.66351669555236,285
25.652463192842077,226
50.50678996702724,481
33.97253045857402,441
36.23035612713311,698
34.84809899704288,772
46.96605257677073,486
60.95106746468603,513
97.0086084376123,266
23.147575768244817,323
27.651062271101523,517
34.069861898537845,917
22.08657900884657,660
39.67915410559521,401
11.92599896163761,367
61.33471091845334,749
52.140044389477815,293
60.51607563406282,344
48.00400465338425,488
22.896031927981262,504
29.022781053751416,582
20.299112135169267,727
23.95259847361747,406
39.54565936083665,430
20.16823555488467,385
28.732190201470043,322
72.60215902495341,286
19.387503544485273,643
19.243336779265142,775
40.22393490987952,402
37.51391713625129,534
44.43548428431799,285
44.55757790904422,324
42.266081611049415,360
19.974339735644698,471
44.3893119288408,374
56.52580704518178,341
72.19186017417707,416
27.115309647364796,261
104.76228285865912,417
20.171593041745187,472
21.149401500949747,550
34.70572752028125,379
28.823088332709016,838
15.25305131685973,549
17.18536683263157,392
23.44303673690194,491
25.656661465266264,772
22.582059678926715,492
18.312634261376783,601
13.256095750202547,337
31.394980491316797,532
32.33016559556004,667
22.408423908296133,574
56.54324593292937,545
47.64987277695755,274
39.1243031243114,473
21.388585771380033,413
43.08115470482873,428
30.409927900268517,411
52.42711149164688,687
48.60980601959971,344
26.294761185646937,473
16.820356573367857,345
39.7479069483418,254
42.0395942021944,391
56.21184656159479,478
14.196212837913055,367
19.56012909823585,630
47.220886432253245,312
26.18124253023336,571
31.924992235078392,396
46.85374295538371,328
27.32137088617907,553
40.94360228120053,688
30.981154258884263,304
27.038581361945365,552
63.96456969419395,324
45.44422008646519,539
36.88306798307144,371
38.76360291408438,377
38.19092706243483,465
21.754133772085595,449
41.63388029894195,477
38.794322297503136,590
21.079577835926205,540
13.96896789221678,440
15.648648736718718,415
58.82571752925647,463
46.801556381655466,265
24.84801607754321,422
44.3743966743853,474
49.681568327761475,477
34.64672024552543,510
41.836945334629384,277
21.965831111820847,486
18.15809989836814,452
42.68159948890087,568
15.262651420734436,703
16.600601489608767,437
64.77730843746535,516
26.34868614660003,446
55.53857968986739,402
46.27378527086586,520
15.18971119184116,430
29.086943248380308,490
66.27283861490956,544
18.330623789702432,361
22.56942459128409,644
36.214818602811675,546
69.04338841075138,390
27.557470878688747,594
33.13598498318793,326
38.08996518070832,829
16.013725702480805,249
49.66500977181358,374
54.993542108779515,257
43.627234687037166,545
51.13019732238276,382
47.16962627851181,392
35.602190365973165,572
32.85327183222315,354
34.25870566299398,411
21.729089966281062,350
66.94220824271429,794
20.07443480519405,533
